,user,domain,is_item_specific,n_ss_done,item,alpha,beta
10546,piranha@active.fi,active.fi,True,14,681,0.00041755902091124194,0.554429337571319
10547,piranha@active.fi,active.fi,True,14,1793,0.00041755902091124194,0.554429337571319
10548,piranha@active.fi,active.fi,True,14,113,0.00041755902091124194,0.554429337571319
10549,piranha@active.fi,active.fi,True,14,836,0.00041755902091124194,0.554429337571319
10550,piranha@active.fi,active.fi,True,14,623,0.00041755902091124194,0.554429337571319
10551,piranha@active.fi,active.fi,True,14,856,0.00041755902091124194,0.554429337571319
10552,piranha@active.fi,active.fi,True,14,1780,0.00041755902091124194,0.554429337571319
10553,piranha@active.fi,active.fi,True,14,691,0.00041755902091124194,0.554429337571319
10554,piranha@active.fi,active.fi,True,14,130,0.00041755902091124194,0.554429337571319
10555,piranha@active.fi,active.fi,True,14,1863,0.00041755902091124194,0.554429337571319
10556,piranha@active.fi,active.fi,True,14,1170,0.00041755902091124194,0.554429337571319
10557,piranha@active.fi,active.fi,True,14,3,0.00041755902091124194,0.554429337571319
10558,piranha@active.fi,active.fi,True,14,1146,0.00041755902091124194,0.554429337571319
10559,piranha@active.fi,active.fi,True,14,1030,0.00041755902091124194,0.554429337571319
10584,piranha@active.fi,active.fi,True,14,300,0.00041755902091124194,0.554429337571319
10585,piranha@active.fi,active.fi,True,14,1794,0.00041755902091124194,0.554429337571319
10586,piranha@active.fi,active.fi,True,14,263,0.00041755902091124194,0.554429337571319
10809,sealion@active.fi,active.fi,True,14,1108,0.00863269452441259,0.769384704914453
10811,sealion@active.fi,active.fi,True,14,122,0.00017697346714124,0.624308651547294
10812,sealion@active.fi,active.fi,True,14,1392,4.61953089941816e-05,0.0702690950608601
10813,sealion@active.fi,active.fi,True,14,1154,0.00710362220590302,0.25360666786198
10814,sealion@active.fi,active.fi,True,14,1438,0.00227530114488241,0.564071426458067
10815,sealion@active.fi,active.fi,True,14,1594,5.28277162211007e-05,0.597498886170681
10816,sealion@active.fi,active.fi,True,14,634,0.0102845714776889,0.314471145905947
10817,sealion@active.fi,active.fi,True,14,304,2.04236946959208e-05,0.407263288742885
10818,sealion@active.fi,active.fi,True,14,167,1.81444879692893e-05,0.0773978467615273
10819,sealion@active.fi,active.fi,True,14,1440,0.00932966627838086,0.418921068326566
10820,sealion@active.fi,active.fi,True,14,1836,0.00117228484105185,0.270417113829574
10821,sealion@active.fi,active.fi,True,14,1223,2.20124400923319e-05,0.283918886426685
10822,sealion@active.fi,active.fi,True,14,450,0.0153032159740581,0.3917311369071
10823,sealion@active.fi,active.fi,True,14,1862,3.46485616341823e-05,0.0821404465948054
10824,sealion@active.fi,active.fi,True,14,1161,0.017092468689672,0.302531430820207
10825,sealion@active.fi,active.fi,True,14,1172,0.000235725689637742,0.103493886458754
10826,sealion@active.fi,active.fi,True,14,429,0.000192454660952846,0.206235296176588
10827,sealion@active.fi,active.fi,True,14,759,0.00112088476377554,0.369452312876679
10828,sealion@active.fi,active.fi,True,14,1484,0.00518382601841793,0.837595557429896
10829,sealion@active.fi,active.fi,True,14,1349,2.9696442685308e-05,0.204194096197064
10810,sealion@active.fi,active.fi,True,14,1710,3.36476377532995e-05,0.256003620171035
10808,sealion@active.fi,active.fi,True,14,1260,1.06115423717586e-05,0.132918673697513
10587,piranha@active.fi,active.fi,True,14,1381,0.00041755902091124194,0.554429337571319
10807,sealion@active.fi,active.fi,True,14,584,3.00907559990026e-05,0.318424437777463
10588,piranha@active.fi,active.fi,True,14,637,0.00041755902091124194,0.554429337571319
10589,piranha@active.fi,active.fi,True,14,1438,0.00041755902091124194,0.554429337571319
10590,piranha@active.fi,active.fi,True,14,551,0.00041755902091124194,0.554429337571319
10591,piranha@active.fi,active.fi,True,14,1571,0.00041755902091124194,0.554429337571319
10592,piranha@active.fi,active.fi,True,14,1465,0.00041755902091124194,0.554429337571319
10593,piranha@active.fi,active.fi,True,14,408,0.00041755902091124194,0.554429337571319
10594,piranha@active.fi,active.fi,True,14,716,0.00041755902091124194,0.554429337571319
10595,piranha@active.fi,active.fi,True,14,1589,0.00041755902091124194,0.554429337571319
10596,piranha@active.fi,active.fi,True,14,1421,0.00041755902091124194,0.554429337571319
10597,piranha@active.fi,active.fi,True,14,374,0.00041755902091124194,0.554429337571319
10598,piranha@active.fi,active.fi,True,14,424,0.00041755902091124194,0.554429337571319
10599,piranha@active.fi,active.fi,True,14,1658,0.00041755902091124194,0.554429337571319
10800,sealion@active.fi,active.fi,True,14,549,0.0186045742599146,0.397388444153831
10801,sealion@active.fi,active.fi,True,14,1968,3.827014441635e-05,0.0596445875090375
10802,sealion@active.fi,active.fi,True,14,299,0.0113249034501498,0.260211141970353
10803,sealion@active.fi,active.fi,True,14,1729,0.0191420411383222,0.288198026918054
10804,sealion@active.fi,active.fi,True,14,1910,0.0133069391348704,0.269370871265192
10805,sealion@active.fi,active.fi,True,14,1883,3.51582376384133e-05,0.151078889538336
10806,sealion@active.fi,active.fi,True,14,363,2.15980283807196e-05,0.0540475718710458
6001,eel@active.fi,active.fi,True,14,419,0.0193082758888387,0.57650717188747
12999,vulture@active.fi,active.fi,True,14,1335,0.0006565624338688897,0.5845456145520049
3100,beetle@active.fi,active.fi,True,14,1793,0.0063914184002167715,0.5324213300975047
3535,bird@active.fi,active.fi,True,14,714,3.21348991380397e-06,0.499999999999999
3529,bird@active.fi,active.fi,True,14,1724,3.21338947379789e-06,0.499999999999999
3530,bird@active.fi,active.fi,True,14,756,3.21343186672414e-06,0.499999999999999
3531,bird@active.fi,active.fi,True,14,1776,3.21354481060677e-06,0.5
3532,bird@active.fi,active.fi,True,14,1788,0.00134071913665514,0.542943665231436
3533,bird@active.fi,active.fi,True,14,1092,3.21345255209836e-06,0.499999999999999
3534,bird@active.fi,active.fi,True,14,809,3.21352307285956e-06,0.5
3536,bird@active.fi,active.fi,True,14,871,3.21314943901572e-06,0.5
3527,bird@active.fi,active.fi,True,14,1450,3.213468702397e-06,0.5
3537,bird@active.fi,active.fi,True,14,976,3.21302320406789e-06,0.5
3538,bird@active.fi,active.fi,True,14,1371,3.21302135183031e-06,0.5
3539,bird@active.fi,active.fi,True,14,644,3.2129753231257e-06,0.500000000000001
3540,bird@active.fi,active.fi,True,14,579,3.21306282051784e-06,0.499999999999999
3541,bird@active.fi,active.fi,True,14,1392,0.0001982575735697639,0.5583777949047568
3542,bird@active.fi,active.fi,True,14,2014,0.0001982575735697639,0.5583777949047568
3528,bird@active.fi,active.fi,True,14,891,3.21354287466176e-06,0.5
3526,bird@active.fi,active.fi,True,14,1422,3.21347840926229e-06,0.499999999999999
3544,bird@active.fi,active.fi,True,14,1308,0.0001982575735697639,0.5583777949047568
3517,bird@active.fi,active.fi,True,14,186,3.21410433617605e-06,0.5
3511,bird@active.fi,active.fi,True,14,1006,0.00101254528741346,0.548977013764206
3512,bird@active.fi,active.fi,True,14,1869,3.21498791422562e-06,0.5
3513,bird@active.fi,active.fi,True,14,1354,3.21495881563977e-06,0.5
3514,bird@active.fi,active.fi,True,14,1095,3.21486103139891e-06,0.500000000000001
3515,bird@active.fi,active.fi,True,14,1594,3.21445701508199e-06,0.5
3516,bird@active.fi,active.fi,True,14,381,3.21422835099807e-06,0.5
3518,bird@active.fi,active.fi,True,14,719,0.00110677105720824,0.547248885913835
3525,bird@active.fi,active.fi,True,14,1213,0.00119223183496565,0.545437623300039
3519,bird@active.fi,active.fi,True,14,150,3.21370235096141e-06,0.5
3520,bird@active.fi,active.fi,True,14,1688,3.2139162057908e-06,0.5
3521,bird@active.fi,active.fi,True,14,2045,0.00113836828219303,0.546628023706111
3522,bird@active.fi,active.fi,True,14,1758,0.00115274046521256,0.546202402491833
3523,bird@active.fi,active.fi,True,14,958,3.21368298929835e-06,0.5
3524,bird@active.fi,active.fi,True,14,1548,3.21380281495402e-06,0.5
3543,bird@active.fi,active.fi,True,14,765,0.0001982575735697639,0.5583777949047568
3545,bird@active.fi,active.fi,True,14,449,0.0001982575735697639,0.5583777949047568
3509,bird@active.fi,active.fi,True,14,295,2.58543329914991e-06,0.518748874060801
3571,bird@active.fi,active.fi,True,14,1911,0.0001982575735697639,0.5583777949047568
3565,bird@active.fi,active.fi,True,14,1224,0.0001982575735697639,0.5583777949047568
3566,bird@active.fi,active.fi,True,14,1499,0.0001982575735697639,0.5583777949047568
3567,bird@active.fi,active.fi,True,14,1284,0.0001982575735697639,0.5583777949047568
3568,bird@active.fi,active.fi,True,14,865,0.0001982575735697639,0.5583777949047568
3569,bird@active.fi,active.fi,True,14,1258,0.0001982575735697639,0.5583777949047568
3570,bird@active.fi,active.fi,True,14,2016,0.0001982575735697639,0.5583777949047568
3572,bird@active.fi,active.fi,True,14,587,0.0001982575735697639,0.5583777949047568
3563,bird@active.fi,active.fi,True,14,210,0.0001982575735697639,0.5583777949047568
3573,bird@active.fi,active.fi,True,14,1681,0.0001982575735697639,0.5583777949047568
3574,bird@active.fi,active.fi,True,14,2037,0.0001982575735697639,0.5583777949047568
3575,bird@active.fi,active.fi,True,14,1384,0.0001982575735697639,0.5583777949047568
3576,bird@active.fi,active.fi,True,14,469,0.0001982575735697639,0.5583777949047568
3577,bird@active.fi,active.fi,True,14,1208,0.0001982575735697639,0.5583777949047568
3578,bird@active.fi,active.fi,True,14,1447,0.0001982575735697639,0.5583777949047568
3564,bird@active.fi,active.fi,True,14,2027,0.0001982575735697639,0.5583777949047568
3562,bird@active.fi,active.fi,True,14,686,0.0001982575735697639,0.5583777949047568
3546,bird@active.fi,active.fi,True,14,1325,0.0001982575735697639,0.5583777949047568
3553,bird@active.fi,active.fi,True,14,1442,0.0001982575735697639,0.5583777949047568
3547,bird@active.fi,active.fi,True,14,93,0.0001982575735697639,0.5583777949047568
3548,bird@active.fi,active.fi,True,14,112,0.0001982575735697639,0.5583777949047568
3549,bird@active.fi,active.fi,True,14,1230,0.0001982575735697639,0.5583777949047568
3550,bird@active.fi,active.fi,True,14,566,0.0001982575735697639,0.5583777949047568
3551,bird@active.fi,active.fi,True,14,1635,0.0001982575735697639,0.5583777949047568
3552,bird@active.fi,active.fi,True,14,1341,0.0001982575735697639,0.5583777949047568
3554,bird@active.fi,active.fi,True,14,1120,0.0001982575735697639,0.5583777949047568
3561,bird@active.fi,active.fi,True,14,701,0.0001982575735697639,0.5583777949047568
3555,bird@active.fi,active.fi,True,14,879,0.0001982575735697639,0.5583777949047568
3556,bird@active.fi,active.fi,True,14,584,0.0001982575735697639,0.5583777949047568
3557,bird@active.fi,active.fi,True,14,2036,0.0001982575735697639,0.5583777949047568
3558,bird@active.fi,active.fi,True,14,219,0.0001982575735697639,0.5583777949047568
3559,bird@active.fi,active.fi,True,14,1577,0.0001982575735697639,0.5583777949047568
3560,bird@active.fi,active.fi,True,14,348,0.0001982575735697639,0.5583777949047568
3510,bird@active.fi,active.fi,True,14,257,3.2152287014656e-06,0.500000000000001
3508,bird@active.fi,active.fi,True,14,192,2.58538068652369e-06,0.518744824724975
3580,bird@active.fi,active.fi,True,14,1111,0.0001982575735697639,0.5583777949047568
3463,bird@active.fi,active.fi,True,14,1591,1.8693354588151e-05,0.586176022388799
3457,bird@active.fi,active.fi,True,14,1114,1.8336239721644e-05,0.586088255046904
3458,bird@active.fi,active.fi,True,14,1178,1.86836086563973e-05,0.586174689419384
3459,bird@active.fi,active.fi,True,14,89,1.85526427759189e-05,0.586142610346899
3460,bird@active.fi,active.fi,True,14,162,1.85452110870363e-05,0.586139406046466
3461,bird@active.fi,active.fi,True,14,795,1.87223306849518e-05,0.586182252744703
3462,bird@active.fi,active.fi,True,14,629,1.86827229219906e-05,0.586173699450695
3464,bird@active.fi,active.fi,True,14,2053,1.86065876213343e-05,0.586154055023625
3455,bird@active.fi,active.fi,True,14,730,1.85974352663474e-05,0.586155230225645
3465,bird@active.fi,active.fi,True,14,158,1.85594006131311e-05,0.586141828785944
3466,bird@active.fi,active.fi,True,14,406,2.48104998084036e-06,0.519395488436578
3467,bird@active.fi,active.fi,True,14,1556,0.00084302025002497,0.731517969073687
3468,bird@active.fi,active.fi,True,14,42,2.48092558877249e-06,0.519391064144748
3469,bird@active.fi,active.fi,True,14,1789,0.000846027570767409,0.731577794594998
3470,bird@active.fi,active.fi,True,14,1265,2.48115011126157e-06,0.519389465711815
3456,bird@active.fi,active.fi,True,14,1896,1.82978516187308e-05,0.5860792169235
3454,bird@active.fi,active.fi,True,14,1668,1.85853953979524e-05,0.586151209661314
3472,bird@active.fi,active.fi,True,14,2001,0.000356537981678178,0.456159609360584
3445,bird@active.fi,active.fi,True,14,1319,0.00117034539014974,0.669196509441209
3439,bird@active.fi,active.fi,True,14,252,2.01656869881197e-06,0.548855119639575
3440,bird@active.fi,active.fi,True,14,673,2.01659995445584e-06,0.54885559313407
3441,bird@active.fi,active.fi,True,14,1972,1.93415748743777e-05,0.586332509174771
3442,bird@active.fi,active.fi,True,14,1140,1.93699365134858e-05,0.586338517595244
3443,bird@active.fi,active.fi,True,14,512,1.92774319967093e-05,0.586319154477801
3444,bird@active.fi,active.fi,True,14,1088,1.91876780019097e-05,0.586298967806993
3446,bird@active.fi,active.fi,True,14,1267,1.87629526997993e-05,0.586197061851646
3453,bird@active.fi,active.fi,True,14,1459,1.86159264328897e-05,0.586159269192804
3447,bird@active.fi,active.fi,True,14,1293,1.89024723013018e-05,0.586231885263837
3448,bird@active.fi,active.fi,True,14,247,1.88609545343436e-05,0.586220334774466
3449,bird@active.fi,active.fi,True,14,1437,1.87130682768629e-05,0.586183784872163
3450,bird@active.fi,active.fi,True,14,984,1.87535123363837e-05,0.586194062199129
3451,bird@active.fi,active.fi,True,14,403,1.88147549519651e-05,0.586208608666312
3452,bird@active.fi,active.fi,True,14,563,1.84993161087902e-05,0.586129462773167
3471,bird@active.fi,active.fi,True,14,780,2.4811947218297e-06,0.519388279610265
3473,bird@active.fi,active.fi,True,14,433,0.000851561067664022,0.731673223649001
3507,bird@active.fi,active.fi,True,14,1573,2.58527342098734e-06,0.518745573847387
3499,bird@active.fi,active.fi,True,14,1796,2.58522187639727e-06,0.518747643376548
3493,bird@active.fi,active.fi,True,14,131,2.58508699416883e-06,0.518742834222534
3494,bird@active.fi,active.fi,True,14,1027,2.58486618033592e-06,0.518744420572367
3495,bird@active.fi,active.fi,True,14,575,2.58488658734549e-06,0.518743273374007
3496,bird@active.fi,active.fi,True,14,1858,1.00950742870022e-05,0.351527601195576
3497,bird@active.fi,active.fi,True,14,1784,2.58525531463848e-06,0.518743906482614
3498,bird@active.fi,active.fi,True,14,1098,2.58514524957249e-06,0.518746756410241
3500,bird@active.fi,active.fi,True,14,1077,0.000884616331664431,0.70537792585668
3491,bird@active.fi,active.fi,True,14,1990,2.58479810339177e-06,0.518743484578457
3501,bird@active.fi,active.fi,True,14,390,2.5852172173411e-06,0.518745313227994
3502,bird@active.fi,active.fi,True,14,1996,2.58523867988622e-06,0.51874472258569
3503,bird@active.fi,active.fi,True,14,305,2.58526836113098e-06,0.518744968172399
3504,bird@active.fi,active.fi,True,14,1800,2.58530215681904e-06,0.518745698969426
3505,bird@active.fi,active.fi,True,14,556,2.58540544119833e-06,0.518746454457759
3506,bird@active.fi,active.fi,True,14,2006,1.00977454610879e-05,0.351528603572305
3492,bird@active.fi,active.fi,True,14,616,1.00952284274765e-05,0.351526664831127
3490,bird@active.fi,active.fi,True,14,1046,2.41459613835491e-06,0.516137367394318
3474,bird@active.fi,active.fi,True,14,446,2.4143315947217e-06,0.516147117644651
3481,bird@active.fi,active.fi,True,14,1080,2.41459621811721e-06,0.516145764981204
3475,bird@active.fi,active.fi,True,14,577,2.41432332571553e-06,0.516146906634159
3476,bird@active.fi,active.fi,True,14,363,2.41446162243174e-06,0.51614753209249
3477,bird@active.fi,active.fi,True,14,989,2.41446746059635e-06,0.51614814125737
3478,bird@active.fi,active.fi,True,14,146,2.41446583982632e-06,0.516146429016667
3479,bird@active.fi,active.fi,True,14,1305,2.41462235213507e-06,0.516145834820241
3480,bird@active.fi,active.fi,True,14,1769,2.41459100727476e-06,0.516145599499243
3482,bird@active.fi,active.fi,True,14,1742,2.41467370097704e-06,0.516145863478094
3489,bird@active.fi,active.fi,True,14,789,2.41464748355334e-06,0.516137028133421
3483,bird@active.fi,active.fi,True,14,1311,2.41462885356688e-06,0.516145302182705
3484,bird@active.fi,active.fi,True,14,389,2.41460129233826e-06,0.516145816806687
3485,bird@active.fi,active.fi,True,14,954,2.41502250651601e-06,0.516145600996079
3486,bird@active.fi,active.fi,True,14,1460,2.4148503107159e-06,0.516143923007296
3487,bird@active.fi,active.fi,True,14,237,2.41485646372937e-06,0.516143180620456
3488,bird@active.fi,active.fi,True,14,763,2.41467322500668e-06,0.5161375583178
3579,bird@active.fi,active.fi,True,14,84,0.0001982575735697639,0.5583777949047568
3581,bird@active.fi,active.fi,True,14,1090,0.0001982575735697639,0.5583777949047568
3437,bird@active.fi,active.fi,True,14,1823,2.01649339205651e-06,0.548855279238067
3679,buffalo@active.fi,active.fi,True,14,141,0.00156408814246548,0.500000000000001
3673,buffalo@active.fi,active.fi,True,14,1831,0.00112323786474854,0.544696407806971
3674,buffalo@active.fi,active.fi,True,14,414,0.00111158535588304,0.545725692708433
3675,buffalo@active.fi,active.fi,True,14,1090,0.0120827749120996,0.350932457999036
3676,buffalo@active.fi,active.fi,True,14,776,0.0105853505656722,0.291661202657206
3677,buffalo@active.fi,active.fi,True,14,401,0.00159250634257865,0.499999999999999
3678,buffalo@active.fi,active.fi,True,14,1031,0.00159045432980902,0.5
3680,buffalo@active.fi,active.fi,True,14,1839,0.00147885345872976,0.5
3671,buffalo@active.fi,active.fi,True,14,1738,2.99136638287428e-05,0.557004757780997
3681,buffalo@active.fi,active.fi,True,14,784,0.00144089144159429,0.5
3682,buffalo@active.fi,active.fi,True,14,1109,0.00143107505048628,0.5
3683,buffalo@active.fi,active.fi,True,14,146,0.0038503288084917784,0.5182741377107429
3684,buffalo@active.fi,active.fi,True,14,501,0.0038503288084917784,0.5182741377107429
3685,buffalo@active.fi,active.fi,True,14,622,0.0038503288084917784,0.5182741377107429
3686,buffalo@active.fi,active.fi,True,14,257,0.0038503288084917784,0.5182741377107429
3672,buffalo@active.fi,active.fi,True,14,537,3.04579456875025e-05,0.557044178779666
3670,buffalo@active.fi,active.fi,True,14,2023,0.00489550379048218,0.354855324349784
3688,buffalo@active.fi,active.fi,True,14,1853,0.0038503288084917784,0.5182741377107429
3661,buffalo@active.fi,active.fi,True,14,108,7.95279240752946e-05,0.349561168553314
3655,buffalo@active.fi,active.fi,True,14,846,0.000176820072468068,0.613368636296507
3656,buffalo@active.fi,active.fi,True,14,1991,4.55291798196283e-05,0.295683805326074
3657,buffalo@active.fi,active.fi,True,14,274,5.10294646136556e-05,0.590101532612004
3658,buffalo@active.fi,active.fi,True,14,1924,7.9893787001424e-05,0.349606725862699
3659,buffalo@active.fi,active.fi,True,14,614,0.00334972910598096,0.292395740461799
3660,buffalo@active.fi,active.fi,True,14,1764,0.00132111423362416,0.598369415008913
3662,buffalo@active.fi,active.fi,True,14,973,0.0134186022014198,0.641037841295761
3669,buffalo@active.fi,active.fi,True,14,205,4.35675466676896e-05,0.576575004944329
3663,buffalo@active.fi,active.fi,True,14,861,0.00246871861381686,0.785754806747187
3664,buffalo@active.fi,active.fi,True,14,1211,7.94712743995737e-05,0.349547525839234
3665,buffalo@active.fi,active.fi,True,14,976,0.00640451631190141,0.681465480255084
3666,buffalo@active.fi,active.fi,True,14,47,0.00114034933815189,0.655025089824541
3667,buffalo@active.fi,active.fi,True,14,1079,0.0133977743955316,0.641295885178103
3668,buffalo@active.fi,active.fi,True,14,1137,0.0149443187775103,0.790244945643961
3687,buffalo@active.fi,active.fi,True,14,1459,0.0038503288084917784,0.5182741377107429
3689,buffalo@active.fi,active.fi,True,14,1817,0.0038503288084917784,0.5182741377107429
3653,buffalo@active.fi,active.fi,True,14,1112,0.000167696378845351,0.412639090405489
3715,buffalo@active.fi,active.fi,True,14,496,0.0038503288084917784,0.5182741377107429
3709,buffalo@active.fi,active.fi,True,14,1015,0.0038503288084917784,0.5182741377107429
3710,buffalo@active.fi,active.fi,True,14,761,0.0038503288084917784,0.5182741377107429
3711,buffalo@active.fi,active.fi,True,14,1174,0.0038503288084917784,0.5182741377107429
3712,buffalo@active.fi,active.fi,True,14,860,0.0038503288084917784,0.5182741377107429
3713,buffalo@active.fi,active.fi,True,14,1266,0.0038503288084917784,0.5182741377107429
3714,buffalo@active.fi,active.fi,True,14,1076,0.0038503288084917784,0.5182741377107429
3716,buffalo@active.fi,active.fi,True,14,1136,0.0038503288084917784,0.5182741377107429
3707,buffalo@active.fi,active.fi,True,14,943,0.0038503288084917784,0.5182741377107429
3717,buffalo@active.fi,active.fi,True,14,152,0.0038503288084917784,0.5182741377107429
3718,buffalo@active.fi,active.fi,True,14,897,0.0038503288084917784,0.5182741377107429
3719,buffalo@active.fi,active.fi,True,14,635,0.0038503288084917784,0.5182741377107429
3720,buffalo@active.fi,active.fi,True,14,958,0.0038503288084917784,0.5182741377107429
3721,buffalo@active.fi,active.fi,True,14,220,0.0038503288084917784,0.5182741377107429
3722,buffalo@active.fi,active.fi,True,14,1242,0.0038503288084917784,0.5182741377107429
3708,buffalo@active.fi,active.fi,True,14,370,0.0038503288084917784,0.5182741377107429
3706,buffalo@active.fi,active.fi,True,14,1607,0.0038503288084917784,0.5182741377107429
3690,buffalo@active.fi,active.fi,True,14,2033,0.0038503288084917784,0.5182741377107429
3697,buffalo@active.fi,active.fi,True,14,1271,0.0038503288084917784,0.5182741377107429
3691,buffalo@active.fi,active.fi,True,14,1827,0.0038503288084917784,0.5182741377107429
3692,buffalo@active.fi,active.fi,True,14,1003,0.0038503288084917784,0.5182741377107429
3693,buffalo@active.fi,active.fi,True,14,1084,0.0038503288084917784,0.5182741377107429
3694,buffalo@active.fi,active.fi,True,14,1037,0.0038503288084917784,0.5182741377107429
3695,buffalo@active.fi,active.fi,True,14,357,0.0038503288084917784,0.5182741377107429
3696,buffalo@active.fi,active.fi,True,14,479,0.0038503288084917784,0.5182741377107429
3698,buffalo@active.fi,active.fi,True,14,263,0.0038503288084917784,0.5182741377107429
3705,buffalo@active.fi,active.fi,True,14,1576,0.0038503288084917784,0.5182741377107429
3699,buffalo@active.fi,active.fi,True,14,689,0.0038503288084917784,0.5182741377107429
3700,buffalo@active.fi,active.fi,True,14,1759,0.0038503288084917784,0.5182741377107429
3701,buffalo@active.fi,active.fi,True,14,88,0.0038503288084917784,0.5182741377107429
3702,buffalo@active.fi,active.fi,True,14,270,0.0038503288084917784,0.5182741377107429
3703,buffalo@active.fi,active.fi,True,14,659,0.0038503288084917784,0.5182741377107429
3704,buffalo@active.fi,active.fi,True,14,933,0.0038503288084917784,0.5182741377107429
3654,buffalo@active.fi,active.fi,True,14,302,0.0160745557476604,0.615480774449431
3652,buffalo@active.fi,active.fi,True,14,165,0.00335971948158049,0.623801851684559
3582,bird@active.fi,active.fi,True,14,274,0.0001982575735697639,0.5583777949047568
3607,buffalo@active.fi,active.fi,True,14,1440,0.0149775102243199,0.431886699552329
3601,buffalo@active.fi,active.fi,True,14,2014,0.00862371191476636,0.93695598960622
3602,buffalo@active.fi,active.fi,True,14,1238,0.0180102701983718,0.564343294049474
3603,buffalo@active.fi,active.fi,True,14,1527,0.00399529702206613,0.09553086019601
3604,buffalo@active.fi,active.fi,True,14,156,1.35046302795238e-05,0.240384396979442
3605,buffalo@active.fi,active.fi,True,14,515,0.0164304031151612,0.735080392161341
3606,buffalo@active.fi,active.fi,True,14,535,0.0133555484501429,0.832956276771488
3608,buffalo@active.fi,active.fi,True,14,99,0.0132682968513753,0.832413964058514
3599,bird@active.fi,active.fi,True,14,676,0.0001982575735697639,0.5583777949047568
3609,buffalo@active.fi,active.fi,True,14,1594,0.00345590898544813,0.787704836433288
3610,buffalo@active.fi,active.fi,True,14,2022,0.00494323930502264,0.782216482588199
3611,buffalo@active.fi,active.fi,True,14,312,0.000583125453935365,0.34545700774716
3612,buffalo@active.fi,active.fi,True,14,637,0.007564042761068,0.932872307992551
3613,buffalo@active.fi,active.fi,True,14,1982,4.09265520944301e-05,0.164614796315113
3614,buffalo@active.fi,active.fi,True,14,50,8.41382123747532e-05,0.620203074392407
3600,buffalo@active.fi,active.fi,True,14,545,0.00138741725005403,0.149923331343428
3598,bird@active.fi,active.fi,True,14,1186,0.0001982575735697639,0.5583777949047568
3616,buffalo@active.fi,active.fi,True,14,364,5.56462365627075e-05,0.59809776946712
3589,bird@active.fi,active.fi,True,14,1290,0.0001982575735697639,0.5583777949047568
3583,bird@active.fi,active.fi,True,14,1730,0.0001982575735697639,0.5583777949047568
3584,bird@active.fi,active.fi,True,14,1746,0.0001982575735697639,0.5583777949047568
3585,bird@active.fi,active.fi,True,14,880,0.0001982575735697639,0.5583777949047568
3586,bird@active.fi,active.fi,True,14,535,0.0001982575735697639,0.5583777949047568
3587,bird@active.fi,active.fi,True,14,1201,0.0001982575735697639,0.5583777949047568
3588,bird@active.fi,active.fi,True,14,1506,0.0001982575735697639,0.5583777949047568
3590,bird@active.fi,active.fi,True,14,818,0.0001982575735697639,0.5583777949047568
3597,bird@active.fi,active.fi,True,14,736,0.0001982575735697639,0.5583777949047568
3591,bird@active.fi,active.fi,True,14,805,0.0001982575735697639,0.5583777949047568
3592,bird@active.fi,active.fi,True,14,1942,0.0001982575735697639,0.5583777949047568
3593,bird@active.fi,active.fi,True,14,758,0.0001982575735697639,0.5583777949047568
3594,bird@active.fi,active.fi,True,14,1221,0.0001982575735697639,0.5583777949047568
3595,bird@active.fi,active.fi,True,14,959,0.0001982575735697639,0.5583777949047568
3596,bird@active.fi,active.fi,True,14,352,0.0001982575735697639,0.5583777949047568
3615,buffalo@active.fi,active.fi,True,14,489,0.00497893985328423,0.782646377397549
3617,buffalo@active.fi,active.fi,True,14,119,9.14306647563982e-06,0.141875133259356
3651,buffalo@active.fi,active.fi,True,14,1347,0.00197905070199949,0.458026535320207
3643,buffalo@active.fi,active.fi,True,14,1216,4.94358867168691e-05,0.592579525488635
3637,buffalo@active.fi,active.fi,True,14,650,0.000146122892942655,0.621214371398104
3638,buffalo@active.fi,active.fi,True,14,1364,0.000139714222138611,0.613865443322856
3639,buffalo@active.fi,active.fi,True,14,1980,6.59202747610179e-06,0.227731835217878
3640,buffalo@active.fi,active.fi,True,14,1251,0.0107465377406137,0.465125903812116
3641,buffalo@active.fi,active.fi,True,14,169,0.000937826997001256,0.681675755585515
3642,buffalo@active.fi,active.fi,True,14,382,4.80758616149949e-05,0.592516230574239
3644,buffalo@active.fi,active.fi,True,14,520,1.55623311530354e-05,0.258484956040871
3635,buffalo@active.fi,active.fi,True,14,1185,1.61875761782033e-05,0.167546747789037
3645,buffalo@active.fi,active.fi,True,14,1210,0.00018408166246618,0.342317015999699
3646,buffalo@active.fi,active.fi,True,14,1330,7.43337720719416e-05,0.252762048297049
3647,buffalo@active.fi,active.fi,True,14,1201,0.000172439754428982,0.613038373921951
3648,buffalo@active.fi,active.fi,True,14,801,0.00977616570961137,0.875274970585056
3649,buffalo@active.fi,active.fi,True,14,1167,0.00909649094731135,0.729960113899532
3650,buffalo@active.fi,active.fi,True,14,1718,0.00493144531601401,0.619957939135137
3636,buffalo@active.fi,active.fi,True,14,1572,0.000147387784577305,0.621272555633754
3634,buffalo@active.fi,active.fi,True,14,171,0.00191409414441759,0.354858482185459
3618,buffalo@active.fi,active.fi,True,14,1149,0.00103455945678732,0.712958653031715
3625,buffalo@active.fi,active.fi,True,14,449,2.01302304414111e-06,0.550026899423692
3619,buffalo@active.fi,active.fi,True,14,1877,0.00885244019243903,0.363616563645668
3620,buffalo@active.fi,active.fi,True,14,1355,0.000396500261045874,0.488188508873778
